0,1,2,3,4,5,6,7,8,9,10
1345,1,0.0,heidelberg-materials_2023.pdf,302,356,0,"What percentage of alternative fuels, including biomass, was utilized in 2023?",29.9,28,5
1346,1,0.0,heidelberg-materials_2023.pdf,302,356,0,What percentage of cementitious material was made up of clinker in 2021?,72.9,29,3
1347,1,0.0,heidelberg-materials_2023.pdf,302,356,0,What percentage of clinker was present in cementitious material in 2022?,71.6,29,4
1348,1,0.0,heidelberg-materials_2023.pdf,302,356,0,What percentage of clinker was part of the cementitious material in 2023?,70.2,29,5
1349,1,0.0,heidelberg-materials_2023.pdf,302,374,0,What was the total energy usage in terajoules for the year 2021?,363226,16,2
1350,1,0.0,heidelberg-materials_2023.pdf,302,374,0,What was the total energy consumption in terajoules for the year 2022?,347068,16,3
1351,1,0.0,heidelberg-materials_2023.pdf,302,374,0,What is the total energy usage in terajoules for the year 2023?,329775,16,4
1352,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the total amount of water extracted in million cubic metres for the year 2021?,316,22,2
1353,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the total volume of water withdrawn in million cubic metres for the year 2022?,286,22,3
1354,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What is the total volume of water extracted in million cubic metres for the year 2023?,274,22,4
1355,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the total amount of water used in million cubic metres in 2021?,78,23,2
1356,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the total water consumption in million cubic metres for the year 2022?,74,23,3
1357,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What is the total amount of water used in million cubic metres for the year 2023?,81,23,4
1358,1,3.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of renewable energy utilized in the year 2021?,9.10,19,2
1359,1,3.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of renewable energy utilized in the year 2022?,10.40,19,3
1360,1,3.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of renewable energy utilized in the year 2023?,12.30,19,4
1361,1,3.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of alternative energy utilized in 2021?,21.70,18,2
1362,1,3.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of alternative energy utilized in the year 2022?,23.70,18,3
1363,1,3.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of alternative energy utilized in 2023?,24.40,18,4
1364,1,3.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of grid electricity utilized in the year 2021?,12.20,17,2
1365,1,3.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of grid electricity utilized in the year 2022?,12.50,17,3
1366,1,3.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of grid electricity utilized in the year 2023?,12.50,17,4
1367,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the total gross global Scope 1 emissions measured in million metric tonnes of CO2 for the year 2021?,69.5,3,2
1368,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the amount of gross global Scope 1 emissions measured in million metric tonnes of CO2 for the year 2022?,65.9,3,3
1369,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What were the total global Scope 1 emissions measured in million metric tonnes of CO2 for the year 2023?,63.3,3,4
1370,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of emissions covered by regulations in 2021?,47.00%,4,2
1371,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of emissions covered by regulations in 2022?,38.00%,4,3
1372,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the proportion of emissions covered by regulations in 2023?,41.00%,4,4
1373,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the reported amount of dioxins / furans in milligrams for the year 2021?,3380,10,2
1374,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the reported amount of dioxins / furans in milligrams for the year 2022?,4933,10,3
1375,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the reported amount of dioxins / furans in milligrams for the year 2023?,4013,10,4
1376,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the total volume of volatile organic compounds (VOCs) measured in metric tonnes for the year 2021?,3695,11,2
1377,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the total volume of volatile organic compounds (VOCs) measured in metric tonnes for the year 2022?,3520,11,3
1378,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the total volume of volatile organic compounds (VOCs) measured in metric tonnes for the year 2023?,2950,11,4
1379,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the quantity of heavy metals (mercury) measured in kilograms for the year 2021?,1458,13,2
1380,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the quantity of heavy metals (mercury) measured in kilograms for the year 2022?,1129,13,3
1381,1,2.0,heidelberg-materials_2023.pdf,302,374,0,What was the quantity of heavy metals (mercury) measured in kilograms for the year 2023?,1226,13,4
1382,1,3.0,heidelberg-materials_2023.pdf,302,355,0,"What was the overall energy usage for cement manufacturing in 2023, expressed in TJ?",318671,29,5
1383,1,3.0,heidelberg-materials_2023.pdf,302,355,0,"What was the energy usage for clinker production in 2022, measured in TJ?",309153,30,4
1384,1,3.0,heidelberg-materials_2023.pdf,302,355,0,"What was the total energy usage for aggregates in 2023, measured in TJ?",11104,31,5
1385,1,3.0,heidelberg-materials_2023.pdf,303,359,0,What was the overall surface water extraction in 2021 measured in million m3?,28.6,3,2
1386,1,3.0,heidelberg-materials_2023.pdf,303,359,0,What was the volume of groundwater extraction in 2022 measured in million m3?,9.9,4,3
1387,1,3.0,heidelberg-materials_2023.pdf,303,359,0,What amount of seawater was withdrawn in 2023 measured in million m3?,3.5,5,4
1388,1,3.0,heidelberg-materials_2023.pdf,303,359,0,"What was the overall water intake for the aggregates sector in 2021, expressed in million cubic meters (m³)?",243.8,28,2
1389,1,3.0,heidelberg-materials_2023.pdf,303,359,0,What was the overall surface water discharge in 2022 measured in million cubic meters?,23.3,13,3
1390,1,3.0,heidelberg-materials_2023.pdf,303,359,0,What was the volume of groundwater discharged in 2023 measured in million m3?,0.1,14,4
1391,1,3.0,heidelberg-materials_2023.pdf,303,359,0,What was the overall discharge of seawater in 2021 measured in million m3?,3.9,15,2
1392,1,0.0,heidelberg-materials_2023.pdf,303,359,0,What was the overall discharge in million m3 to external water sources in 2022?,0.6,17,3
1393,1,3.0,heidelberg-materials_2023.pdf,303,359,0,What was the overall water usage in million m3 for the aggregates sector in 2021?,42.1,30,2
1394,1,0.0,heidelberg-materials_2023.pdf,303,359,0,What was the volume of water consumed in million m3 in regions experiencing water scarcity in 2023?,7.5,19,4
1395,1,0.0,heidelberg-materials_2023.pdf,303,37,3,What was the percentage of implemented water recycling systems in the year 2023?,60,5,3
1396,1,3.0,heidelberg-materials_2023.pdf,303,37,3,What was the percentage of aggregate locations in water-risk zones that adopted water management strategies in 2023?,5,4,3
1397,1,3.0,heidelberg-materials_2023.pdf,303,37,3,What was the percentage of cement facilities located in water-risk zones that adopted water management strategies in 2023?,8,6,3
1398,1,3.0,heidelberg-materials_2023.pdf,303,37,3,What was the proportion of cement facilities located in water-risk zones that adopted water recycling systems in 2023?,82,7,3
1399,1,0.0,heidelberg-materials_2023.pdf,303,358,0,What was the overall water intake in 2021 expressed in million cubic meters?,60.3,31,2
1400,1,0.0,heidelberg-materials_2023.pdf,303,358,0,What was the total amount of water withdrawal noted in 2022 measured in million cubic meters?,60.7,31,3
1401,1,0.0,heidelberg-materials_2023.pdf,303,358,0,What was the overall water intake in 2023 expressed in million cubic meters?,58.2,31,4
1402,1,3.0,heidelberg-materials_2023.pdf,303,358,0,What was the total amount of water withdrawn in 2021 in million m³ from regions experiencing water scarcity?,16.7,32,2
1403,1,3.0,heidelberg-materials_2023.pdf,303,358,0,What was the total amount of water withdrawn in 2022 in million cubic meters for regions experiencing water scarcity?,15.6,32,3
1404,1,3.0,heidelberg-materials_2023.pdf,303,358,0,What was the total volume of water withdrawn in 2023 in million m³ from regions experiencing water scarcity?,14.8,32,4
1405,1,0.0,heidelberg-materials_2023.pdf,304,121,0,What was the percentage of quarries that implemented a biodiversity management plan in the year 2021?,43,2,2
1406,1,0.0,heidelberg-materials_2023.pdf,304,121,0,What percentage of quarries had a restoration plan in the year 2022?,92,3,3
1407,1,0.0,heidelberg-materials_2023.pdf,304,121,0,What percentage of quarries situated close to a region of significant biodiversity had a biodiversity management plan in 2023?,61,2,4
1408,1,0.0,heidelberg-materials_2023.pdf,304,121,0,What was the percentage of quarries that implemented a restoration plan in the year 2023?,76,3,4
1409,1,3.0,heidelberg-materials_2023.pdf,305,355,0,What were the total gross CO2 emissions (Scope 1) for the cement sector in million t during the year 2022?,65.4,3,4
1410,1,3.0,heidelberg-materials_2023.pdf,305,355,0,What were the absolute net CO2 emissions (Scope 1) for the cement sector in million tons in 2023?,57.1,4,5
1411,1,3.0,heidelberg-materials_2023.pdf,305,355,0,What were the specific gross CO2 emissions per tonne of cementitious material (Scope 1) in kg CO2/t for the year 2021 within the cement sector?,598.7,5,3
1412,1,3.0,heidelberg-materials_2023.pdf,305,355,0,What were the specific net CO2 emissions per tonne of cementitious material (Scope 1) in kg CO2/t for the cement sector in 2022?,551,6,4
1413,1,3.0,heidelberg-materials_2023.pdf,305,355,0,What were the total CO2 emissions from external electrical power and thermal energy production (Scope 2) - location based method in million t for the year 2023 in the aggregates sector?,0.25,16,5
1414,1,3.0,heidelberg-materials_2023.pdf,305,355,0,What were the absolute CO2 emissions in million t for the year 1990 from external electrical power and thermal energy production (Scope 2) using a market based approach in the cement sector?,4.5,7,5
1415,1,3.0,heidelberg-materials_2023.pdf,305,355,0,What were the specific CO2 emissions per tonne of cementitious material from external electrical power and thermal energy production (Scope 2) - location based approach in kg CO2/t for the year 2023 in the cement sector?,41,10,5
1416,1,0.0,heidelberg-materials_2023.pdf,305,355,0,What were the CO2 emissions in million tons from purchased materials (Scope 3) for the year 2022?,9.7,21,4
1417,1,0.0,heidelberg-materials_2023.pdf,305,355,0,What were the CO2 emissions attributed to purchased fuels (Scope 3) in million tonnes for the year 2023?,3.7,22,5
1418,1,0.0,heidelberg-materials_2023.pdf,305,355,0,What were the CO2 emissions associated with the processing of sold products (Scope 3) in million tons for the year 2023?,0.2,24,5
1419,1,0.0,heidelberg-materials_2023.pdf,305,355,0,What were the specific CO2 emissions per million euros of Group revenue in kilotonnes CO2 for the year 2023?,3.9,26,5
1420,1,2.0,heidelberg-materials_2023.pdf,305,355,0,What was the total energy usage for cement in terajoules in 2022?,337186,29,4
1421,1,3.0,heidelberg-materials_2023.pdf,305,355,0,What were the total CO2 emissions from fuels (Scope 1) in million tons for the year 2022 in the aggregates sector?,0.51,13,4
1422,1,0.0,heidelberg-materials_2023.pdf,305,355,0,What were the total CO2 emissions from external electrical and thermal energy production (Scope 2) using a market-based method in million t for the year 2023 in the cement sector?,0.25,15,5
1423,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the total Gross global Scope 1 emissions measured in million metric tonnes CO2 for the year 2021?,69.5,3,2
1424,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the amount of Gross global Scope 1 emissions in million metric tonnes CO2-e for the year 2022?,65.9,3,3
1425,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the amount of Gross global Scope 1 emissions in million metric tonnes CO2-e for the year 2023?,63.3,3,4
1426,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the percentage of emissions subject to emissions-limiting regulations in the year 2021?,47,4,2
1427,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the proportion of emissions subject to emissions-restricting regulations in 2022?,38,4,3
1428,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the percentage of emissions subject to emissions-limiting regulations in the year 2023?,41,4,4
1429,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the amount of dioxins / furans emissions in milligrammes for the year 2021?,3380,10,2
1430,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the amount of dioxins / furans emitted in milligrams for the year 2022?,4933,10,3
1431,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the level of dioxins / furans released in milligrams in 2023?,4013,10,4
1432,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the total emission of volatile organic compounds (VOCs) in metric tonnes for the year 2021?,3695,11,2
1433,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the emission level of volatile organic compounds (VOCs) in metric tonnes for the year 2022?,3520,11,3
1434,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the amount of volatile organic compounds (VOCs) emitted in metric tonnes in 2023?,2950,11,4
1435,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the reported amount of heavy metals (mercury) in kilograms for the year 2021?,1458,13,2
1436,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the quantity of heavy metals (mercury) measured in kilograms for the year 2022?,1129,13,3
1437,1,0.0,heidelberg-materials_2023.pdf,305,374,0,What was the reported amount of heavy metals (mercury) in kilograms for the year 2023?,1226,13,4
1438,1,2.0,heidelberg-materials_2023.pdf,305,374,0,What was the total energy usage in terajoules for the year 2021?,363226,16,2
1439,1,2.0,heidelberg-materials_2023.pdf,305,374,0,What was the total energy consumption in terajoules for the year 2022?,347068,16,3
1440,1,2.0,heidelberg-materials_2023.pdf,305,374,0,What is the total energy usage in terajoules for the year 2023?,329775,16,4
1441,1,2.0,heidelberg-materials_2023.pdf,305,374,0,What was the percentage of grid electricity consumption in the year 2021?,12.20,17,2
1442,1,2.0,heidelberg-materials_2023.pdf,305,374,0,What was the proportion of grid electricity utilized in the year 2022?,12.50,17,3
1443,1,2.0,heidelberg-materials_2023.pdf,305,374,0,What was the proportion of grid electricity utilized in 2023?,12.50,17,4
