Unnamed: 0,hierarchical,pdf name,gri,gri_finegrained,page nbr,table nbr,question,value,row,column
1091,0,['NYSE_AZ_2023.pdf'],305,305-*.1,[60],[0],What was the difference between 2023 and 2022 for the total emissions from own operation in tonnes of CO2 equivalent?,11.3,6,4
1092,0,['NYSE_AZ_2023.pdf'],305,305-*.2,[54],[0],What is the target value for commercial emissions in kt CO2e/€ mn GWP for the year 2030?,0.14,2,3
1093,0,['NYSE_AZ_2023.pdf'],305,305-*.2,[54],[0],What was the baseline value for retail motor emissions in mn t CO2 for the year 2022?,2.1,3,4
1094,0,['NYSE_AZ_2023.pdf'],305,305-*.2,[54],[0],By what percentage does the target for commercial emissions in 2030 exceed the baseline for 2022?,-45,2,5
1095,0,['NYSE_AZ_2023.pdf'],305,305-*.2,[54],[0],What is the percentage difference between the target and baseline for retail motor emissions in 2030 compared to 2022?,-30,3,5
1096,0,['NYSE_AZ_2023.pdf'],305,305-*.1,[61],[0],What is the emissions target for the year 2030 in tonnes of CO2 equivalent?,0.828,2,2
1097,0,['NYSE_AZ_2023.pdf'],305,305-*.1,[61],[0],What were the emissions in 2023 in tonnes of CO2 equivalent?,0.894,2,6
1098,0,['NYSE_AZ_2023.pdf'],305,305-*.1,[61],[0],What is the emissions baseline in 2019 in tonnes of CO2 equivalent?,2.367,2,7
1099,0,['NYSE_AZ_2023.pdf'],305,305-*.1,[61],[0],What is the percentage delta of the target for 2030 compared to the baseline of 2019?,65,2,8
1100,0,['NYSE_AZ_2023.pdf'],305,305-*.1,[61],[0],What is the percentage delta of the target for 2025 compared to the baseline of 2019?,50,2,9
1101,0,['NYSE_AZ_2023.pdf'],305,305-*.1,[58],[0],What are the 2030 target emissions in t CO2e/€ mn for all corporates invested?,54,2,5
1102,1,['NYSE_AZ_2023.pdf'],305,305-*.1,[58],[0],What are the 2023 emissions for listed corporates in mn t CO2e?,14,3,6
1103,0,['NYSE_AZ_2023.pdf'],305,305-*.1,[58],[0],What are the 2019 emissions for listed corporates in mn t CO2e?,249,3,7
1104,0,['NYSE_AZ_2023.pdf'],305,305-*.1,[58],[0],What is the delta target emissions for all corporates (%)?,50,2,8
1105,0,['heidelberg-materials_2023.pdf'],301,301-3.1,[358],[0],What was the production volume of recycled aggregates in 2022 in million t?,3.8,10,3
1106,0,['heidelberg-materials_2023.pdf'],301,301-3.1,[358],[0],What percentage of total aggregates production was made up of recycled aggregates in 2021?,1.1,11,2
1107,0,['heidelberg-materials_2023.pdf'],301,301-1.1,[358],[0],What was the percentage of alternative raw materials contained in other building materials such as asphalt in 2022?,12.1,12,3
1108,0,['heidelberg-materials_2023.pdf'],302,302-1.8,[356],[0],What was the percentage of renewable energy consumption in 2021?,9.1,2,3
1109,0,['heidelberg-materials_2023.pdf'],302,302-1.8,[356],[0],What was the percentage of renewable energy consumption in 2022?,10.7,2,4
1110,0,['heidelberg-materials_2023.pdf'],302,302-1.8,[356],[0],What was the percentage of renewable energy consumption in 2023?,12.3,2,5
1111,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[356],[0],What was the specific energy consumption for cement in 1990 in MJ/t?,4186,4,2
1112,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[356],[0],What was the specific energy consumption for cement in 2021 in MJ/t?,3093,4,3
1113,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[356],[0],What was the specific energy consumption for cement in 2022 in MJ/t?,3037,4,4
1114,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[356],[0],What was the specific energy consumption for cement in 2023 in MJ/t?,2981,4,5
1115,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[356],[0],What was the energy consumption for clinker production in 1990 in MJ/t?,4359,5,2
1116,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[356],[0],What was the energy consumption for clinker production in 2021 in MJ/t?,3859,5,3
1117,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[356],[0],What was the energy consumption for clinker production in 2022 in MJ/t?,3880,5,4
1118,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[356],[0],What was the energy consumption for clinker production in 2023 in MJ/t?,3864,5,5
1119,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of hard coal used in clinker production in 2021?,41.7,8,3
1120,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of hard coal used in clinker production in 2022?,37.3,8,4
1121,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of hard coal used in clinker production in 2023?,34.5,8,5
1122,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of petroleum coke used in clinker production in 2021?,18.9,10,3
1123,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of petroleum coke used in clinker production in 2022?,20.9,10,4
1124,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of petroleum coke used in clinker production in 2023?,20.9,10,5
1125,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of natural gas used in clinker production in 2021?,10.6,11,3
1126,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of natural gas used in clinker production in 2022?,10.8,11,4
1127,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of natural gas used in clinker production in 2023?,12.9,11,5
1128,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of alternative fossil fuels used in clinker production in 2021?,15.4,15,3
1129,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of alternative fossil fuels used in clinker production in 2022?,16.1,15,4
1130,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of alternative fossil fuels used in clinker production in 2023?,16.7,15,5
1131,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of biomass used in clinker production in 2021?,11.2,16,3
1132,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of biomass used in clinker production in 2022?,12.6,16,4
1133,1,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the percentage of biomass used in clinker production in 2023?,13.2,16,5
1134,0,['heidelberg-materials_2023.pdf'],302,302-1.1,[356],[0],"What percentage of fuel consumption was accounted for by alternative fuels, including biomass, in 2021?",26.4,28,3
1135,0,['heidelberg-materials_2023.pdf'],302,302-1.1,[356],[0],"In 2022, what proportion of fuel usage came from alternative sources, such as biomass (%)?",28.7,28,4
1136,0,['heidelberg-materials_2023.pdf'],302,302-1.1,[356],[0],"What was the rate of alternative fuel usage, including biomass, in 2023 (%)?",29.9,28,5
1137,0,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],"In 2021, what proportion of cementitious material consisted of clinker (%)?",72.9,29,3
1138,0,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What was the clinker content in cementitious material in 2022 (%)?,71.6,29,4
1139,0,['heidelberg-materials_2023.pdf'],301,301-1.1,[356],[0],What fraction of clinker was included in cementitious material in 2023 (%)?,70.2,29,5
1140,0,['heidelberg-materials_2023.pdf'],302,302-1.7,[374],[0],What was the total energy consumed in terajoules for the year 2021?,363226,16,2
1141,0,['heidelberg-materials_2023.pdf'],302,302-1.7,[374],[0],How much total energy was consumed in terajoules in 2022?,347068,16,3
1142,0,['heidelberg-materials_2023.pdf'],302,302-1.7,[374],[0],What was the total energy consumed in terajoules for the year 2023?,329775,16,4
1143,1,['heidelberg-materials_2023.pdf'],302,302-1.8,[374],[0],What was the percentage of renewable energy used in 2021?,9.1,19,2
1144,1,['heidelberg-materials_2023.pdf'],302,302-1.8,[374],[0],What was the percentage of renewable energy used in 2022?,10.4,19,3
1145,1,['heidelberg-materials_2023.pdf'],302,302-1.8,[374],[0],What was the percentage of renewable energy used in 2023?,12.3,19,4
1146,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[374],[0],What was the percentage of alternative energy sources in 2021?,21.7,18,2
1147,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[374],[0],What was the percentage of alternative energy sources in 2022?,23.7,18,3
1148,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[374],[0],What was the percentage of alternative energy sources in 2023?,24.4,18,4
1149,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[374],[0],What was the percentage of grid electricity used in 2021?,12.2,17,2
1150,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[374],[0],What was the percentage of grid electricity used in 2022?,12.5,17,3
1151,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[374],[0],What was the percentage of grid electricity used in 2023?,12.5,17,4
1152,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[355],[0],"What was the total energy consumption from cement production in 2023, measured in TJ?",318671,29,5
1153,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[355],[0],"How much energy was consumed for clinker production in 2022, expressed in TJ?",309153,30,4
1154,1,['heidelberg-materials_2023.pdf'],302,302-1.6,[355],[0],"What was the energy consumption for aggregates in 2023, in TJ?",11104,31,5
1155,1,['heidelberg-materials_2023.pdf'],303,303-3.1,[359],[0],What was the total surface water withdrawal in 2021 in million m3?,28.6,3,2
1156,1,['heidelberg-materials_2023.pdf'],303,303-3.2,[359],[0],How much groundwater was withdrawn in 2022 in million m3?,9.9,4,3
1157,1,['heidelberg-materials_2023.pdf'],303,303-3.3,[359],[0],What was the total seawater withdrawal in 2023 in million m3?,3.5,5,4
1158,1,['heidelberg-materials_2023.pdf'],303,303-3.5,[359],[0],"What was the total water withdrawal for the aggregates business line in 2021, measured in million cubic meters (m³)?",243.8,28,2
1159,1,['heidelberg-materials_2023.pdf'],303,303-4.1,[359],[0],What was the total surface water discharge in 2022 in million m3?,23.3,13,3
1160,1,['heidelberg-materials_2023.pdf'],303,303-4.2,[359],[0],How much groundwater was discharged in 2023 in million m3?,0.1,14,4
1161,1,['heidelberg-materials_2023.pdf'],303,303-4.3,[359],[0],What was the total seawater discharge in 2021 in million m3?,3.9,15,2
1162,0,['heidelberg-materials_2023.pdf'],303,303-4.4,[359],[0],What was the total discharge in million m3 to third-party water sources in 2022?,0.6,17,3
1163,1,['heidelberg-materials_2023.pdf'],303,303-5.1,[359],[0],What was the total water consumption in million m3 for the aggregates business line in 2021?,42.1,30,2
1164,0,['heidelberg-materials_2023.pdf'],303,303-5.2,[359],[0],How much water in million m3 was consumed in areas with water scarcity in 2023?,7.5,19,4
1165,0,['heidelberg-materials_2023.pdf'],303,303-5.5,[37],[3],What percentage of water recycling systems were implemented in 2023?,60,5,3
1166,1,['heidelberg-materials_2023.pdf'],303,303-5.4,[37],[3],What percentage of aggregate sites in water-risk areas implemented water management plans in 2023?,5,4,3
1167,1,['heidelberg-materials_2023.pdf'],303,303-5.4,[37],[3],What percentage of cement sites in water-risk areas implemented water management plans in 2023?,8,6,3
1168,1,['heidelberg-materials_2023.pdf'],303,303-5.4,[37],[3],What percentage of cement sites in water-risk areas implemented water recycling systems in 2023?,82,7,3
1169,0,['heidelberg-materials_2023.pdf'],303,303-3.10,[358],[0],What was the total water withdrawal in 2021 measured in million m³?,60.3,31,2
1170,0,['heidelberg-materials_2023.pdf'],303,303-3.10,[358],[0],How much total water withdrawal was recorded in 2022 in million m³?,60.7,31,3
1171,0,['heidelberg-materials_2023.pdf'],303,303-3.10,[358],[0],What was the total water withdrawal in 2023 measured in million m³?,58.2,31,4
1172,1,['heidelberg-materials_2023.pdf'],303,303-3.8,[358],[0],What is the total water withdrawal in 2021 in million m³ for areas with water scarcity?,16.7,32,2
1173,1,['heidelberg-materials_2023.pdf'],303,303-3.8,[358],[0],What was the total water withdrawal in 2022 in million m³ for areas with water scarcity?,15.6,32,3
1174,1,['heidelberg-materials_2023.pdf'],303,303-3.8,[358],[0],How much total water withdrawal was recorded in 2023 in million m³ for areas with water scarcity?,14.8,32,4
1175,0,['heidelberg-materials_2023.pdf'],304,304-3.1,[121],[0],What percentage of quarries had a biodiversity management plan in 2021?,43,2,2
1176,0,['heidelberg-materials_2023.pdf'],304,304-3.1,[121],[0],What was the percentage of quarries with a restoration plan in 2022?,92,3,3
1177,0,['heidelberg-materials_2023.pdf'],304,304-3.1,[121],[0],What proportion of quarries located near an area of high biodiversity value had a biodiversity management plan in 2023 (%)?,61,2,4
1178,0,['heidelberg-materials_2023.pdf'],304,304-3.1,[121],[0],What percentage of quarries had a restoration plan in 2023?,76,3,4
1179,1,['heidelberg-materials_2023.pdf'],305,"305-1.1, 305-*.2",[355],[0],What were the absolute gross CO2 emissions (Scope 1) of the cement business line in million t for the year 2022?,65.4,3,4
1180,1,['heidelberg-materials_2023.pdf'],305,"305-1.1, 305-*.2",[355],[0],How much were the absolute net CO2 emissions (Scope 1) of the cement business line in million t in 2023?,57.1,4,5
1181,1,['heidelberg-materials_2023.pdf'],305,"305-1.1, 305-*.2",[355],[0],What was the specific gross CO2 emissions per tonne of cementitious material (Scope 1) in kg CO2/t for the year 2021 in the cement business line?,598.7,5,3
1182,1,['heidelberg-materials_2023.pdf'],305,"305-1.1, 305-*.2",[355],[0],"In the cement business line, what were the specific net CO2 emissions per tonne of cementitious material (Scope 1) in kg CO2/t in 2022?",551,6,4
1183,1,['heidelberg-materials_2023.pdf'],305,"305-2.1, 305-*.2",[355],[0],What were the absolute CO2 emissions from external electrical power and thermal energy production (Scope 2) - location based approach in million t for the year 2023 in the aggregates business line?,0.25,16,5
1184,1,['heidelberg-materials_2023.pdf'],305,"305-2.2, 305-*.2",[355],[0],What was the absolute CO2 emissions from external electrical power and thermal energy production (Scope 2) - market based approach in million t for the year 1990 in the cement business line?,4.5,7,5
1185,1,['heidelberg-materials_2023.pdf'],305,"305-2.1, 305-*.2",[355],[0],What were the specific CO2 emissions from external electrical power and thermal energy production per tonne of cementitious material (Scope 2) - location based approach in kg CO2/t for the year 2023 in the cement business line?,41,10,5
1186,0,['heidelberg-materials_2023.pdf'],305,"305-3.1, 305-*.2",[355],[0],What were the CO2 emissions from purchased materials (Scope 3) in million t for the year 2022?,9.7,21,4
1187,0,['heidelberg-materials_2023.pdf'],305,"305-3.1, 305-*.2",[355],[0],What were the CO2 emissions from purchased fuels (Scope 3) in million t for the year 2023?,3.7,22,5
1188,0,['heidelberg-materials_2023.pdf'],305,"305-3.1, 305-*.2",[355],[0],What was the CO2 emissions from processing of sold products (Scope 3) in million t for the year 2023?,0.2,24,5
1189,0,['heidelberg-materials_2023.pdf'],305,305-*.5,[355],[0],What were the specific CO2 emissions per Group revenue in kt CO2/€m for the year 2023?,3.9,26,5
1190,1,['heidelberg-materials_2023.pdf'],305,"305-1.1, 305-*.2",[355],[0],What were the absolute CO2 emissions from fuels (Scope 1) in million t for the year 2022 in the aggregates business line?,0.51,13,4
1191,0,['heidelberg-materials_2023.pdf'],305,"305-2.2, 305-*.2",[355],[0],What were the absolute CO2 emissions from external electrical and thermal production (Scope 2) - market based approach in million t for the year 2023 in the cement business line?,0.25,15,5
1192,0,['heidelberg-materials_2023.pdf'],305,305-1.1,[374],[0],What was the amount of Gross global Scope 1 emissions in million metric tonnes CO2 for the year 2021?,69.5,3,2
1193,0,['heidelberg-materials_2023.pdf'],305,305-1.1,[374],[0],How many million metric tonnes CO2-e were emitted as Gross global Scope 1 emissions in 2022?,65.9,3,3
1194,0,['heidelberg-materials_2023.pdf'],305,305-1.1,[374],[0],What was the value of Gross global Scope 1 emissions in million metric tonnes CO2-e for the year 2023?,63.3,3,4
1195,0,['heidelberg-materials_2023.pdf'],305,305-*.1,[374],[0],What percentage of emissions was covered under emissions-limiting regulations in 2021?,47,4,2
1196,0,['heidelberg-materials_2023.pdf'],305,305-5.4,[374],[0],What was the percentage of emissions covered under emissions-limiting regulations in 2022?,38,4,3
1197,0,['heidelberg-materials_2023.pdf'],305,305-5.4,[374],[0],What percentage of emissions was covered under emissions-limiting regulations in 2023?,41,4,4
